dim_0_mean_feat,dim_1_mean_feat,dim_2_mean_feat,dim_3_mean_feat,dim_4_mean_feat,dim_5_mean_feat,dim_6_mean_feat,dim_7_mean_feat,dim_8_mean_feat,dim_9_mean_feat,dim_10_mean_feat,dim_11_mean_feat,dim_12_mean_feat,dim_13_mean_feat,dim_14_mean_feat,dim_15_mean_feat,signal_index,segment_start,segment_end,segment_length,segment_symbol
0.025138301087951353,0.023802448153676933,0.03040172286113299,0.033351932580443694,0.035536698135224115,0.03277211691727658,0.02856725498673985,0.024022642674998818,0.017075419106503325,0.01121553966620574,0.005246808624007937,0.0026027550470650307,0.004094583848001059,0.005089768886281196,0.005323871477968967,0.005281058366325812,6,2079,2231,152,2
0.004389833672164447,0.004032337944837541,0.005332860881807613,0.008350332011420217,0.011559144082416243,0.014366394664719772,0.01523368890037106,0.013658095082377976,0.010272622889388528,0.006487464797368359,0.003463355957561718,0.0031294336944500604,0.00390927408296713,0.0037406715676334412,0.002890542307014112,0.002073839120794065,7,0,456,456,2
0.055969528257135595,0.0870813953873727,0.15666618155513473,0.14516970397109408,0.13788872505803693,0.31359251334619204,0.26497296862614705,0.0844949867352027,0.15608295886888132,0.12101559057573641,0.06298174012711258,0.06842212969477467,0.037291235234137916,0.07238916126758879,0.0846390332680458,0.05086421111103974,7,456,558,102,7
0.0206818629938211,0.035629822457860665,0.29375525185000906,0.43618515604387487,0.20279887735338792,0.5183731939068711,0.5922930027492721,0.18367035270089127,0.19601712131375093,0.16966951053012494,0.09700902106346111,0.23486008200210895,0.18268875319663402,0.10779460916434007,0.18176473209770783,0.11059007082778943,7,558,1155,597,8
0.06800889517664571,0.10297429788372421,0.23156472300936715,0.1950223143569002,0.24341269028308118,0.3452964234916343,0.17990947261002865,0.19681537708892902,0.12877360606545143,0.06936194397635845,0.05889171594507474,0.08720101215894935,0.12964650010195647,0.07600536099148328,0.05270510596318073,0.03301323670284897,7,1155,1369,214,5
0.014889863603888184,0.03650831294112111,0.3064754999818456,0.4118305948182352,0.1997164180423224,0.5595951985505278,0.5146652470881264,0.15346149302412157,0.2198688966259552,0.1290578902158567,0.12793709849547474,0.2257078640078375,0.13271308273620833,0.17056479496794394,0.19052716033077766,0.061827785325396414,7,1369,1971,602,8
0.02139169088933455,0.07146222004202003,0.21019799750714835,0.20038286130638025,0.23518060236691934,0.36621163416315244,0.20248349757072112,0.20391145527042395,0.2177687377685827,0.1093631479488166,0.05020435552186097,0.06542926887848867,0.11590196035983331,0.11897146271031185,0.057670688361534855,0.049840711503095436,7,1971,2117,146,7
0.021566663275060835,0.02125929253590697,0.026553392910356792,0.03332771893234701,0.036467835131537694,0.03553732252641897,0.03225603035309949,0.02652701418736498,0.02054986061207828,0.014588254741109252,0.008676464953473226,0.0037509930878911594,0.00426991737401349,0.006553921285636665,0.006973879480513406,0.006254433133302366,7,2117,2292,175,2
0.004738396163583913,0.005061800837827629,0.00878781539000165,0.013246111259858966,0.017121017802565114,0.01974838293177751,0.018383707399694155,0.014311183940161926,0.009596769256786035,0.004708350113903403,0.002951142158270422,0.004370785995422892,0.004803196544479281,0.0038220184160012217,0.0019682993075801135,0.002281715239885385,8,0,442,442,2
0.05723858389825447,0.0801023593151576,0.17075053940511561,0.16361025746120758,0.18300214956291103,0.35032527058174284,0.22922886626172992,0.13159390604287255,0.1883545659569636,0.11600522130235737,0.05519752268748227,0.0432679411107839,0.10158857468849176,0.08575433591059686,0.044414842938286125,0.03179921964944571,8,442,546,104,7
0.022880294336969934,0.02530064744605865,0.2727139849758558,0.45378945047858354,0.21861158390684235,0.44686968852165926,0.6220494839611945,0.24449799078545975,0.15587324710522218,0.1752716197210287,0.07204283445733288,0.2019472549558363,0.23611944160549558,0.0900908477001171,0.1485791177290442,0.1449555394467713,8,546,1113,567,8
0.06021055027073067,0.08546930573213916,0.2230795883733402,0.22721408707219864,0.17297574586632808,0.3331828344486692,0.20305451678112665,0.16365391554303474,0.17005695066616885,0.049598595526459635,0.05838067594372426,0.08541741437526156,0.09325798556314398,0.09640935416446163,0.06539138106992798,0.040237123472507616,8,1113,1318,205,5
0.011388394918926296,0.025120204115909893,0.2871503698998775,0.4304717249705636,0.193689661606389,0.48767762603133136,0.5532378113311415,0.17477094716872704,0.18650619481673397,0.15228309322474776,0.09411244801997953,0.2182088901973949,0.1675473206931867,0.11261290377455345,0.19518221024983817,0.11498667084020335,8,1318,1903,585,8
0.014054374455824309,0.07051108882433992,0.2130560065858347,0.19274957181886607,0.22028855181691293,0.36779337186556144,0.20741736413801237,0.18418177850656603,0.21020533017223916,0.09672471949377273,0.0397756717073169,0.0435992058242669,0.09320822846433824,0.1221166795402704,0.07814510397316442,0.039429836172990285,8,1903,2028,125,7
0.031438716529657726,0.039495815862654486,0.05154857503978061,0.0619377783850348,0.06794949994059381,0.06655570845318941,0.0587496867336959,0.04756433943843592,0.035374751973964384,0.02158836204485136,0.009438653874096344,0.00469964290830159,0.009007791403430507,0.012947505309533144,0.012746468360734536,0.010643052638636286,8,2028,2154,126,2
0.006308906312573389,0.005723738054365477,0.008491028680661322,0.011860613972028512,0.017508274738417526,0.022834847657044157,0.021293685963390794,0.01780149258221941,0.014265414277567341,0.007460431782431202,0.00308645949621683,0.005289044158850116,0.007278689533321156,0.006085479492978959,0.0030675451269578874,0.0025003973494662256,9,0,480,480,2
0.06326592120897022,0.10270509942952676,0.1918291180295615,0.17178994977877085,0.23684727287771593,0.38098932693046594,0.2187118318886968,0.18458174741410838,0.22527874034278333,0.1188079676587213,0.049347016665799784,0.062458613684335876,0.1336066678065674,0.1082765931477148,0.0553661269256031,0.046287459500428896,9,480,578,98,7
0.02332680927947666,0.030749708322985535,0.2796987642314709,0.45508770660456593,0.2135395823809431,0.466543136967556,0.6137528690405022,0.2247786090179844,0.17893119059477508,0.18376219079088507,0.07742166060502821,0.21456039759359577,0.22465884499066302,0.09153375091807063,0.18167489200958364,0.15856041991848446,9,578,1150,572,8
0.058561648381410175,0.10354769615791334,0.21753759082209473,0.20972889318789004,0.21270734921993967,0.30709464050246793,0.18240117349556564,0.15303232415533957,0.12485724590563771,0.04693844832860677,0.06225346463776556,0.09293641211734276,0.09584102296789862,0.06954791256846854,0.04620637036629456,0.039689272797664786,9,1150,1352,202,5
0.012625296769931734,0.03315590489030964,0.30463727719118444,0.43203633840662325,0.18757809788640778,0.5194615040363477,0.5375227523188554,0.14631575823844395,0.1924520926191334,0.1363624587729094,0.10959862265762102,0.23182445629898188,0.14457628088342162,0.12807747197459313,0.19917860251925965,0.09217229202044129,9,1352,1937,585,8
0.011406078670852651,0.06979008526213482,0.21463738043784908,0.20410113795064583,0.21158588853655474,0.36615256267436586,0.22516752762237102,0.1672268337655168,0.216626653544011,0.11960452164599339,0.07052021548234051,0.04016545777532375,0.08674764354411545,0.12645758997408768,0.09740009571833128,0.029938145004035882,9,1937,2072,135,7
0.02481621246652067,0.03046175222353564,0.04205619185616763,0.05012124249096729,0.05399471083346112,0.05127851764224279,0.04451539036189721,0.03609877975032089,0.027937145400881103,0.0198738491307375,0.012120125386660784,0.007178280822249301,0.006206899502431487,0.00785876069805607,0.009129694183815382,0.01001714966415232,9,2072,2213,141,2
0.0034776532235583483,0.003694038779503922,0.008464413148808119,0.012763321581169537,0.01674832970088601,0.021222674744122955,0.021057512096750722,0.017133619083079837,0.012799698499324132,0.007395599476184578,0.0027296672059144906,0.003491426508811289,0.004061625355739224,0.003715697322863752,0.0027415367416856935,0.0032510679395435223,10,0,400,400,2
0.06160256964511967,0.08964473806095878,0.1752721309919843,0.18448633972098338,0.14942975265524902,0.3245393940306608,0.25047334619676526,0.08518085009515232,0.168223282906742,0.12924586014268966,0.08692454708528898,0.060202449835259,0.06321423533428602,0.10334006129512231,0.0831074804710262,0.03355230119415734,10,400,495,95,7
0.01597806808416535,0.02812616709817639,0.2867180427404635,0.4429696386364276,0.20171645333131386,0.4774712542724512,0.5824500648931332,0.19431770008862187,0.17356711806634206,0.16949215031213638,0.08879327225872255,0.22670680584332573,0.19886056252601478,0.09773139810087654,0.1827445301154697,0.12936954939473116,10,495,1070,575,8
0.07408188489517488,0.09451988915397751,0.24035278555951867,0.23820015896067068,0.17897059120107325,0.3406603161212178,0.18508925674974944,0.16479274097247432,0.1608064876524647,0.04255377340493931,0.07509852795921755,0.09788201390327168,0.10020999043759032,0.08931523873381551,0.05422180061364706,0.043884800465439494,10,1070,1271,201,5
0.013808320057655683,0.03024909052811332,0.2940880501930373,0.41897942203009003,0.1951705649845299,0.5272728768263037,0.5441017578672518,0.16538405539247125,0.20992966450156458,0.14505006982711438,0.10568843877693672,0.22986172444789446,0.15058717899919086,0.13414588113535275,0.19996169886707144,0.09179512860184977,10,1271,1884,613,8
0.015211855197542512,0.0726088771917866,0.20262547020077268,0.19191757643211876,0.19588487769623336,0.3206340079152715,0.18531608055426532,0.15305887676479768,0.1806899248197754,0.08901667286969868,0.03612526712884444,0.04617445135046061,0.09309137219434716,0.09973357541413228,0.05234944489770163,0.04633544679255779,10,1884,2012,128,7
0.017857987047725815,0.020297193279597742,0.027040690954237393,0.03265610411795803,0.03359159554896655,0.031280624578219764,0.026877670269459135,0.021631001952802317,0.017099265338013186,0.01129257018050845,0.005741522014817181,0.00273039711521766,0.004269861090740496,0.005061714719240377,0.00524250975812845,0.005552060523399844,10,2012,2190,178,2
0.002827067090946752,0.004271860275608559,0.0070100741969749865,0.011078561832641482,0.014601886430255942,0.016606513543732396,0.016170348999378678,0.013389215879297896,0.009268234598092487,0.004923833206061368,0.0023885776787733806,0.003647162298184087,0.003862485661774468,0.0027647705302950056,0.0015398303637800754,0.0026118457369882766,11,0,427,427,2
0.0493689341886989,0.07784915361546159,0.16694621960441383,0.15376069127955203,0.19160924639996674,0.3360771054539215,0.20302900284916436,0.15573493329932006,0.18042619919278113,0.0851883153442707,0.042039548493313435,0.03533270286068642,0.08683626210278114,0.07951491491070513,0.04175333593630914,0.02443747296249763,11,427,547,120,6
0.020144639235680526,0.03499631553649889,0.2994439823774721,0.44172989831213205,0.20281366655803515,0.5156333585616278,0.5607948635669485,0.16759833358887063,0.20238838650844876,0.16445355262883898,0.09760279567319739,0.22874901839161702,0.16106622737360451,0.11919079843988142,0.20552553545430224,0.11311814019744741,11,547,1152,605,8
0.05394035273969712,0.08438144663057515,0.19441183216229646,0.17742851994773845,0.18281841907737423,0.2441087519737977,0.1882995353529132,0.14070904105057944,0.10210295505061659,0.07549737584858408,0.07676983303503773,0.11917082021854009,0.07595222444215669,0.06421318215170459,0.04615723360188262,0.03121117462467778,11,1152,1332,180,6
0.011919040468355615,0.03697358022080815,0.30282845167701117,0.4100164597395915,0.19353471614268103,0.5472815189353399,0.5121093395600824,0.13919856887524476,0.218835044163387,0.13502715800793008,0.12732015284968318,0.22510344251221612,0.11807156652985747,0.15620590404184553,0.18872085437841912,0.06390765260788733,11,1332,1944,612,8
0.015601587336953066,0.06868258178287821,0.21097807636934432,0.18281967089515408,0.24039363582093368,0.35464567861912955,0.17433083699250318,0.1984382394952426,0.19633645501231997,0.08531970559720742,0.049975043225599744,0.07216788940254425,0.12625968190645584,0.11673212471345118,0.05700580078447942,0.04547188540200146,11,1944,2075,131,7
0.026942716513125006,0.03621416802804263,0.0520144511736627,0.06419810909653811,0.06875435742146495,0.06428047110127046,0.05431809597499037,0.04377771536480011,0.03330142290623367,0.021917322725702532,0.012509853329066957,0.008765699241161488,0.009158332097667785,0.008665797083113153,0.00864018809304836,0.010456277258176154,11,2075,2204,129,2
0.0157719800537023,0.011088213461428412,0.012311764296545563,0.016045386270864864,0.019037451205787825,0.01981143800263125,0.017113438852050137,0.013389946704391328,0.009841956396324701,0.005429569393340432,0.003906818960972198,0.0046779446945397875,0.004416606769417842,0.003494032780120279,0.0028660352382512398,0.003612484880475074,12,0,710,710,2
0.0775626746708885,0.088362653279191,0.1899078103427031,0.1979221591879301,0.18618309046649723,0.36621822755144323,0.24301974281817743,0.13260210934070615,0.1840399061675138,0.11155884308194719,0.08498800998955908,0.061844264609945056,0.0811938396246854,0.10487181628587766,0.08039978933525863,0.03665936361024114,12,710,819,109,7
0.01894858043766642,0.023306483822192796,0.3057514997002145,0.5098305942202641,0.2349406911490465,0.4606210445891747,0.64025287771867,0.23942357283725066,0.18011567008354892,0.21113995053167722,0.07997875013720487,0.21255437828713689,0.22851612855534187,0.07379019958196063,0.1659712198157001,0.1493840286875453,12,819,1373,554,8
